"game_id","expected","file_path","scraped","has_boxscore","has_betting"
401809818,TRUE,"data/raw/2026/summary_2026_20251129_401809818.json",TRUE,TRUE,NA
401809819,TRUE,"data/raw/2026/summary_2026_20251129_401809819.json",TRUE,TRUE,NA
401809820,TRUE,"data/raw/2026/summary_2026_20251129_401809820.json",TRUE,TRUE,NA
401809821,TRUE,"data/raw/2026/summary_2026_20251129_401809821.json",TRUE,TRUE,NA
401810148,TRUE,"data/raw/2026/summary_2026_20251129_401810148.json",TRUE,TRUE,NA
401810149,TRUE,"data/raw/2026/summary_2026_20251129_401810149.json",TRUE,TRUE,NA
401810150,TRUE,"data/raw/2026/summary_2026_20251130_401810150.json",TRUE,TRUE,NA
401810151,TRUE,"data/raw/2026/summary_2026_20251130_401810151.json",TRUE,TRUE,NA
401810152,TRUE,"data/raw/2026/summary_2026_20251130_401810152.json",TRUE,TRUE,NA
401810153,TRUE,"data/raw/2026/summary_2026_20251130_401810153.json",TRUE,TRUE,NA
401810154,TRUE,"data/raw/2026/summary_2026_20251130_401810154.json",TRUE,TRUE,NA
401810155,TRUE,"data/raw/2026/summary_2026_20251130_401810155.json",TRUE,TRUE,NA
401810156,TRUE,"data/raw/2026/summary_2026_20251130_401810156.json",TRUE,TRUE,NA
401810157,TRUE,"data/raw/2026/summary_2026_20251130_401810157.json",TRUE,TRUE,NA
